"filename","value","description","acronym","treatment"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of short probes (<3 minutes)","n_bPr","LL"
"LD-LL_16_8_0zt-ch8.ANA",4,"Number of np","n_Np","LL"
"LD-LL_16_8_0zt-ch8.ANA",40,"Number of pd","n_pd","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of pd-L","n_pd-L","LL"
"LD-LL_16_8_0zt-ch8.ANA",40,"Number of pd-S","n_pd-S","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of E1e","n_E1e","LL"
"LD-LL_16_8_0zt-ch8.ANA",5907.71,"Total duration of C","s_C","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of E1e","s_E1e","LL"
"LD-LL_16_8_0zt-ch8.ANA",6536.09,"Total duration of no phloematic phase","s_nE","LL"
"LD-LL_16_8_0zt-ch8.ANA",628.38,"Total duration of np","s_np","LL"
"LD-LL_16_8_0zt-ch8.ANA",177.17,"Total duration of pd","s_pd","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of pd-L","s_pd-L","LL"
"LD-LL_16_8_0zt-ch8.ANA",177.17,"Total duration of pd-S","s_pd-S","LL"
"LD-LL_16_8_0zt-ch8.ANA",85771.62,"Total probing time","s_Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",157.1,"Mean duration of np","a_Np","LL"
"LD-LL_16_8_0zt-ch8.ANA",1476.93,"Mean duration of C","a_C","LL"
"LD-LL_16_8_0zt-ch8.ANA",6578.7,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","LL"
"LD-LL_16_8_0zt-ch8.ANA",6228.49,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","LL"
"LD-LL_16_8_0zt-ch8.ANA",2988.5,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","LL"
"LD-LL_16_8_0zt-ch8.ANA",6578.7,"Time to first E2 from start of EPG","t_1E2.rec","LL"
"LD-LL_16_8_0zt-ch8.ANA",6228.49,"Time to first E2 from the first probe","t_1E2.exp","LL"
"LD-LL_16_8_0zt-ch8.ANA",2988.5,"Time to first E2 from that probe","t_1E2inPr","LL"
"LD-LL_16_8_0zt-ch8.ANA",628.38,"Total duration of np during the first hour","s_Np.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",11,"Number of pd-S during the first hour","n_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",29,"Number of pd-S during the second hour","n_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",4.4,"Average duration of pd-S during the first hour","s_pd-S.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",4.44,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the first hour","n_F.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the second hour","n_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the third hour","n_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the fourth hour","n_F.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the fifth hour","n_F.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Number of F during the sixth hour","n_F.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the first hour","s_F.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",4,"Number of probes during the first hour","n_Pr.in1stH","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","LL"
"LD-LL_16_8_0zt-ch8.ANA",98.45,"Time to first pd from the beginning of the first probe","t_1C.1pd","LL"
"LD-LL_16_8_0zt-ch8.ANA",79888.72,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","LL"
"LD-LL_16_8_0zt-ch8.ANA",177.17,"Total duration of pd-II-1","s_pdII-1","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of pd-II-2","s_pdII-2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Total duration of pd-II-3","s_pdII-3","LL"
"LD-LL_16_8_0zt-ch8.ANA",24.81,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",79888.72,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","LL"
"LD-LL_16_8_0zt-ch8.ANA",79863.91,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","LL"
"LD-LL_16_8_0zt-ch8.ANA",79821.3,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","LL"
"LD-LL_16_8_0zt-ch8.ANA",79821.3,"Duration of the longest E2","s_longestE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","LL"
"LD-LL_16_8_0zt-ch8.ANA",6.89,"% of probing spent in C","%probtimeinC","LL"
"LD-LL_16_8_0zt-ch8.ANA",0.05,"% of probing spent in E1","%probtimeinE1","LL"
"LD-LL_16_8_0zt-ch8.ANA",93.06,"% of probing spent in E2","%probtimeinE2","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"% of probing spent in F","%probtimeinF","LL"
"LD-LL_16_8_0zt-ch8.ANA",0,"% of probing spent in G","%probtimeinG","LL"
"LD-LL_16_8_0zt-ch8.ANA",100,"% E2>10 min","%sE2/E2","LL"
