"filename","value","description","acronym","treatment"
"LL_0zt_7_28_2023-ch1_.ANA",7.88,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",267.85,"Mean duration of F","a_F","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3826.6,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3688.55,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",894.47,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of G","n_G","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Duration of G","s_G","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Mean duration of G","a_G","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",6,"Number of E1","n_E1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",2,"Number of single E1","n_sgE1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",4,"Number of E2","n_E2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",29.4,"Duration of first E","d_1E","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",2.25,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",36.67,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",29.98,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",91.75,"Potential E2 index","E2index","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",20668.68,"Total duration of E","s_E","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",464.13,"Total duration of E1","s_E1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",60.76,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",125.15,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",338.98,"Total duration of single E1","s_sgE1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",20329.7,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",20204.55,"Total duration of E2","s_E2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",77.36,"Mean duration of E1","a_E1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",5051.14,"Mean duration of E2","a_E2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",8,"Number of probes","n_Pr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",18,"Number of C","n_C","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",2,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",8,"Number of np","n_Np","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",63,"Number of pd","n_pd","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",63,"Number of pd-S","n_pd-S","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of E1e","n_E1e","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",4778.78,"Total duration of C","s_C","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",8131.32,"Total duration of no phloematic phase","s_nE","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1745.47,"Total duration of np","s_np","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",252.22,"Total duration of pd","s_pd","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",252.22,"Total duration of pd-S","s_pd-S","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",27054.53,"Total probing time","s_Pr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",218.18,"Mean duration of np","a_Np","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",265.49,"Mean duration of C","a_C","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",8424.75,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",8286.7,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",786.45,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",6779.39,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",6641.34,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",622.52,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",425.35,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1285.95,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",34.17,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",28,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",16,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3.85,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",4.63,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3.7,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",6,"Number of F during the first hour","n_F.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1607.07,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",5,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",2,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",28.13,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19511.79,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",252.22,"Total duration of pd-II-1","s_pdII-1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",3.85,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19511.79,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19507.94,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19483.85,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",19483.85,"Duration of the longest E2","s_longestE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",17.66,"% of probing spent in C","%probtimeinC","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",1.72,"% of probing spent in E1","%probtimeinE1","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",74.68,"% of probing spent in E2","%probtimeinE2","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",5.94,"% of probing spent in F","%probtimeinF","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",0,"% of probing spent in G","%probtimeinG","ZT0"
"LL_0zt_7_28_2023-ch1_.ANA",50,"% E2>10 min","%sE2/E2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",423.94,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",3,"Number of F","n_F","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6406.57,"Duration of 1st probe","s_1Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7835.78,"Duration of 2nd probe","s_2Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",591.33,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",314.15,"Duration of 2nd nonprobe period","s_2np","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",8615.94,"Total duration of F","s_F","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",738.09,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6.18,"Mean duration of pd","a_pd","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6.18,"Mean duration of pd-S","a_pd-S","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",8.83,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2871.98,"Mean duration of F","a_F","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7735.99,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7312.05,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",591.33,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of G","n_G","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Duration of G","s_G","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Mean duration of G","a_G","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",10,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",11,"Number of E1","n_E1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",5,"Number of single E1","n_sgE1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6,"Number of E2","n_E2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",245.62,"Duration of first E","d_1E","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",11.74,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",29.57,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",43.53,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",33.7,"Potential E2 index","E2index","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",8025.14,"Total duration of E","s_E","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",941.91,"Total duration of E1","s_E1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",29.57,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",259.39,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",682.52,"Total duration of single E1","s_sgE1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7342.62,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7083.23,"Total duration of E2","s_E2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",85.63,"Mean duration of E1","a_E1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1180.54,"Mean duration of E2","a_E2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",12,"Number of probes","n_Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",25,"Number of C","n_C","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",12,"Number of np","n_Np","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",106,"Number of pd","n_pd","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",106,"Number of pd-S","n_pd-S","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of E1e","n_E1e","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6807.26,"Total duration of C","s_C","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",20774.86,"Total duration of no phloematic phase","s_nE","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",5351.66,"Total duration of np","s_np","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",654.63,"Total duration of pd","s_pd","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",654.63,"Total duration of pd-S","s_pd-S","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",23448.34,"Total probing time","s_Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",445.97,"Mean duration of np","a_Np","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",272.29,"Mean duration of C","a_C","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",8091.4,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7667.46,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",946.74,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7779.52,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7355.58,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",634.86,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",423.94,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",314.15,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",407.63,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",240.65,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",8,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",23,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",28,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6.09,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",3.7,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",5.48,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6.26,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",5.27,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2,"Number of F during the first hour","n_F.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of F during the fifth hour","n_F.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2841.56,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",3217.99,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",698.32,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1858.07,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",5,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",3,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",20.73,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",Inf,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",654.63,"Total duration of pd-II-1","s_pdII-1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",26.42,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",4072.59,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",3967.85,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",7372.73,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",6590.88,"Duration of the longest E2","s_longestE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2.81,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",2.81,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",29.03,"% of probing spent in C","%probtimeinC","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",4.02,"% of probing spent in E1","%probtimeinE1","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",30.21,"% of probing spent in E2","%probtimeinE2","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",36.74,"% of probing spent in F","%probtimeinF","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",0,"% of probing spent in G","%probtimeinG","ZT0"
"LL_0zt_7_28_2023-ch2_.ANA",16.67,"% E2>10 min","%sE2/E2","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",247.36,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",14,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",15,"Number of F","n_F","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",541.96,"Duration of 1st probe","s_1Pr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",23.33,"Duration of 2nd probe","s_2Pr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",778.06,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",585.79,"Duration of 2nd nonprobe period","s_2np","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",4133.87,"Total duration of F","s_F","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",6217.61,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",4.32,"Mean duration of pd","a_pd","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",4.32,"Mean duration of pd-S","a_pd-S","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",3.38,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",275.59,"Mean duration of F","a_F","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",14505.25,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",14257.89,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",778.06,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",0,"Number of G","n_G","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",0,"Duration of G","s_G","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",0,"Mean duration of G","a_G","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",2,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"LL_0zt_7_28_2023-ch5_.ANA",3,"Number of E1","n_E1","ZT0"
